SIMULATION_NAME,PRODUCT_GRP,SEGMNT,TOTAL_CUST_ORDER,TOT_CUSTORDER_ALLOCATION,TOT_FORCAST_ORDER,TOT_FCSTORDER_ALLOCATION,TOTAL_ORDER,TOTAL_ALLOCATION,MONTH,PRIORITY,UDC_SEGMENT
MONTHLY_MAX_DEMSAT,TMT,DE_DOMESTIC,0,0,404,404,404,404,01-Mar-25,37,EMG
MONTHLY_MAX_DEMSAT,CRCA,SA_DOMESTIC,0,0,1106,1106,1106,1106,01-Mar-25,2000,EMG
MONTHLY_MAX_DEMSAT,HRPO,MS_DOMESTIC,0,0,18,18,18,18,01-Mar-25,36,EMG
MONTHLY_MAX_DEMSAT,HRPO,OE_DOMESTIC,0,0,4,4,4,4,01-Mar-25,35,FOC
MONTHLY_MAX_DEMSAT,PPGL,OE_DOMESTIC,392,392,0,0,392,392,01-Mar-25,21,EMG
MONTHLY_MAX_DEMSAT,PRB_BLM,SA_DOMESTIC,0,0,54,54,54,54,01-Mar-25,2000,STR
MONTHLY_MAX_DEMSAT,RCS,MS_DOMESTIC,0,0,9,9,9,9,01-Apr-25,49,STR
MONTHLY_MAX_DEMSAT,TMT,RE_DOMESTIC,0,0,59052,59030,59052,59030,01-Apr-25,50,PRY
MONTHLY_MAX_DEMSAT,HRGI,OE_DOMESTIC,0,0,230,230,230,230,01-Apr-25,47,EMG
MONTHLY_MAX_DEMSAT,PPGI,MS_DOMESTIC,0,0,154,154,154,154,01-Apr-25,46,EMG
MONTHLY_MAX_DEMSAT,WR - L,MS_DOMESTIC,0,0,1884,1884,1884,1884,01-Apr-25,49,PRY
MONTHLY_MAX_DEMSAT,PRB_BRM,DE_DOMESTIC,0,0,34,34,34,34,01-Apr-25,49,STR
MONTHLY_MAX_DEMSAT,GI,RE_DOMESTIC,0,0,1224,1224,1224,1224,01-May-25,58,STP
MONTHLY_MAX_DEMSAT,RCS,MS_DOMESTIC,0,0,18,18,18,18,01-May-25,58,STP
MONTHLY_MAX_DEMSAT,HRGI,MS_DOMESTIC,0,0,22,22,22,22,01-May-25,58,FOC
MONTHLY_MAX_DEMSAT,PPGI,OE_DOMESTIC,0,0,347,347,347,347,01-May-25,2000,STR
MONTHLY_MAX_DEMSAT,HRCTL,DE_DOMESTIC,0,0,168,168,168,168,01-May-25,58,EMG
MONTHLY_MAX_DEMSAT,WR - AL,SA_DOMESTIC,0,0,159,159,159,159,01-May-25,2000,EMG
MONTHLY_MAX_DEMSAT,AS CAST BILLETS,OE_DOMESTIC,0,0,119,119,119,119,01-May-25,58,EMG
MONTHLY_MAX_DEMSAT,GA,SA_DOMESTIC,0,0,412,279,412,279,01-Feb-25,2000,STP
MONTHLY_MAX_DEMSAT,GI,RE_EXPORTS,818.49,818.49,0,0,818.49,818.49,01-Feb-25,2500,PRY
MONTHLY_MAX_DEMSAT,GL,OE_DOMESTIC,342.37,342.369994,0,0,342.37,342.369994,01-Feb-25,3,PRY
MONTHLY_MAX_DEMSAT,TIN,MS_DOMESTIC,122,0,0,0,122,0,01-Feb-25,-1,EMG
MONTHLY_MAX_DEMSAT,CRCA,SA_DOMESTIC,111.64,111.64,0,0,111.64,111.64,01-Feb-25,4,FOC
MONTHLY_MAX_DEMSAT,CRCA,OE_EXPORTS,102.08,0,0,0,102.08,0,01-Feb-25,-1,STP
MONTHLY_MAX_DEMSAT,NOSP,OE_DOMESTIC,0,0,1449,1449,1449,1449,01-Feb-25,8,STP
MONTHLY_MAX_DEMSAT,PPGI,OE_DOMESTIC,73,73,0,0,73,73,01-Feb-25,2500,FOC
MONTHLY_MAX_DEMSAT,PPGI,RE_DOMESTIC,0,0,361,338,361,338,01-Feb-25,8,FOC
MONTHLY_MAX_DEMSAT,PPGI,RE_DOMESTIC,0,0,1237,1233,1237,1233,01-Feb-25,8,PRY
MONTHLY_MAX_DEMSAT,PPGL,OE_DOMESTIC,360.72,360.719998,0,0,360.72,360.719998,01-Feb-25,2,EMG
MONTHLY_MAX_DEMSAT,HRCTL,RE_DOMESTIC,316.14,316.14,0,0,316.14,316.14,01-Feb-25,5,EMG
MONTHLY_MAX_DEMSAT,HRCTL,MS_DOMESTIC,312,0,0,0,312,0,01-Feb-25,-1,FOC
MONTHLY_MAX_DEMSAT,WR - AL,OE_DOMESTIC,785.83,785.829999,0,0,785.83,785.829999,01-Feb-25,4,STR
MONTHLY_MAX_DEMSAT,GI,OE_DOMESTIC,786.1,786.1,0,0,786.1,786.1,01-Mar-25,22,STR
MONTHLY_MAX_DEMSAT,CRCA,MS_DOMESTIC,0,0,461,461,461,461,01-Mar-25,36,FOC
MONTHLY_MAX_DEMSAT,HRPO,RE_DOMESTIC,205,205,0,0,205,205,01-Mar-25,23,FOC
MONTHLY_MAX_DEMSAT,HRPO,MS_DOMESTIC,0,0,3476,2392,3476,2392,01-Mar-25,36,STP
MONTHLY_MAX_DEMSAT,NOFP,OE_DOMESTIC,0,0,47,47,47,47,01-Mar-25,33,FOC
MONTHLY_MAX_DEMSAT,PPGL,OE_DOMESTIC,1211,1186,0,0,1211,1186,01-Mar-25,21,STP
MONTHLY_MAX_DEMSAT,HRCTL,RE_DOMESTIC,0,0,313,313,313,313,01-Mar-25,36,EMG
MONTHLY_MAX_DEMSAT,WR - L,MS_DOMESTIC,0,0,3358,3319,3358,3319,01-Mar-25,36,EMG
MONTHLY_MAX_DEMSAT,PRB_BLM,RE_DOMESTIC,0,0,858,858,858,858,01-Mar-25,36,STR
MONTHLY_MAX_DEMSAT,WR - AL,SA_DOMESTIC,82,82,0,0,82,82,01-Mar-25,2500,STR
MONTHLY_MAX_DEMSAT,GL,RE_DOMESTIC,0,0,1888,1888,1888,1888,01-Apr-25,47,STP
MONTHLY_MAX_DEMSAT,HR,RE_DOMESTIC,0,0,36795,36795,36795,36795,01-Apr-25,49,PRY
MONTHLY_MAX_DEMSAT,HRPO,SA_DOMESTIC,0,0,11515,11106,11515,11106,01-Apr-25,2000,STR
MONTHLY_MAX_DEMSAT,PPGL,RE_DOMESTIC,0,0,2860,2821,2860,2821,01-Apr-25,46,EMG
MONTHLY_MAX_DEMSAT,PPGL,MS_DOMESTIC,0,0,572,529,572,529,01-Apr-25,46,PRY
MONTHLY_MAX_DEMSAT,TMT-CF,RE_DOMESTIC,0,0,39,39,39,39,01-Apr-25,50,STP
MONTHLY_MAX_DEMSAT,PRB_BRM,MS_DOMESTIC,0,0,724,724,724,724,01-Apr-25,49,STP
MONTHLY_MAX_DEMSAT,AS CAST BILLETS,OE_DOMESTIC,0,0,104,104,104,104,01-Apr-25,50,FOC
MONTHLY_MAX_DEMSAT,HR,RE_DOMESTIC,0,0,19613,19582,19613,19582,01-May-25,58,FOC
MONTHLY_MAX_DEMSAT,TFS,OE_DOMESTIC,0,0,66,66,66,66,01-May-25,2000,PRY
MONTHLY_MAX_DEMSAT,HRPO,MS_DOMESTIC,0,0,14,14,14,14,01-May-25,58,EMG
MONTHLY_MAX_DEMSAT,HRPO,RE_DOMESTIC,0,0,49,49,49,49,01-May-25,58,EMG
MONTHLY_MAX_DEMSAT,HTWRC,OE_DOMESTIC,0,0,159,159,159,159,01-May-25,58,STP
MONTHLY_MAX_DEMSAT,WR - L,SA_DOMESTIC,0,0,87,74,87,74,01-May-25,2000,STP
MONTHLY_MAX_DEMSAT,PRB_BRM,DE_DOMESTIC,0,0,31,31,31,31,01-May-25,58,STR
MONTHLY_MAX_DEMSAT,GI,RE_DOMESTIC,0,0,516,490,516,490,01-Feb-25,9,STP
MONTHLY_MAX_DEMSAT,HR,OE_DOMESTIC,0,0,1749,1749,1749,1749,01-Feb-25,11,EMG
MONTHLY_MAX_DEMSAT,HR,SA_DOMESTIC,117.09,117.09,0,0,117.09,117.09,01-Feb-25,2500,FOC
MONTHLY_MAX_DEMSAT,HR,MS_DOMESTIC,2695.43,2695.430013,0,0,2695.43,2695.430013,01-Feb-25,5,STR
MONTHLY_MAX_DEMSAT,RCS,SA_DOMESTIC,0,0,18,18,18,18,01-Feb-25,2000,FOC
MONTHLY_MAX_DEMSAT,TFS,OE_EXPORTS,1100,1100,0,0,1100,1100,01-Feb-25,2500,STP
MONTHLY_MAX_DEMSAT,TMT,OE_DOMESTIC,0,0,15926,15895,15926,15895,01-Feb-25,12,EMG
MONTHLY_MAX_DEMSAT,TMT,RE_DOMESTIC,40.72,40.72,0,0,40.72,40.72,01-Feb-25,6,FOC
MONTHLY_MAX_DEMSAT,HRPO,OE_DOMESTIC,0,0,3,3,3,3,01-Feb-25,10,FOC
MONTHLY_MAX_DEMSAT,PPGL,RE_DOMESTIC,0,0,34026,34026,34026,34026,01-Feb-25,8,STR
MONTHLY_MAX_DEMSAT,TMBP,MS_DOMESTIC,0,0,27,13,27,13,01-Feb-25,11,PRY
MONTHLY_MAX_DEMSAT,PRB_BLM,RE_DOMESTIC,597,0,0,0,597,0,01-Feb-25,-1,FOC
MONTHLY_MAX_DEMSAT,PRB_BRM,OE_DOMESTIC,1131.62,1131.620007,0,0,1131.62,1131.620007,01-Feb-25,4,STP
MONTHLY_MAX_DEMSAT,AS CAST ROUNDS,SA_DOMESTIC,0,0,47,47,47,47,01-Feb-25,2000,STP
MONTHLY_MAX_DEMSAT,GL,OE_DOMESTIC,0,0,204,204,204,204,01-Mar-25,2000,STP
MONTHLY_MAX_DEMSAT,LPF,SA_DOMESTIC,285,35,0,0,285,35,01-Mar-25,2500,STP
MONTHLY_MAX_DEMSAT,TIN,OE_EXPORTS,150,150,0,0,150,150,01-Mar-25,2500,PRY
MONTHLY_MAX_DEMSAT,CRCA,MS_DOMESTIC,0,0,10093,10049,10093,10049,01-Mar-25,36,STP
MONTHLY_MAX_DEMSAT,HRCTL,SA_DOMESTIC,0,0,1817,1782,1817,1782,01-Mar-25,2000,STR
MONTHLY_MAX_DEMSAT,WR - L,OE_DOMESTIC,0,0,523,523,523,523,01-Mar-25,36,FOC
MONTHLY_MAX_DEMSAT,PRB_BLM,RE_DOMESTIC,0,0,654,654,654,654,01-Mar-25,36,EMG
MONTHLY_MAX_DEMSAT,WR - AL,RE_DOMESTIC,0,0,66,66,66,66,01-Mar-25,36,FOC
MONTHLY_MAX_DEMSAT,WR - AL,MS_DOMESTIC,15,0,0,0,15,0,01-Mar-25,-1,STR
MONTHLY_MAX_DEMSAT,HTPRB_BRM,OE_DOMESTIC,0,0,9,9,9,9,01-Mar-25,33,EMG
MONTHLY_MAX_DEMSAT,GA,SA_DOMESTIC,0,0,148,148,148,148,01-Apr-25,46,FOC
MONTHLY_MAX_DEMSAT,GA,SA_DOMESTIC,0,0,2600,2580,2600,2580,01-Apr-25,2000,STR
MONTHLY_MAX_DEMSAT,GI,MS_DOMESTIC,0,0,1120,980,1120,980,01-Apr-25,47,EMG
MONTHLY_MAX_DEMSAT,HR,MS_DOMESTIC,0,0,2233,2233,2233,2233,01-Apr-25,50,EMG
MONTHLY_MAX_DEMSAT,RCS,SA_DOMESTIC,0,0,3589,3525,3589,3525,01-Apr-25,2000,STP
MONTHLY_MAX_DEMSAT,TIN,MS_DOMESTIC,0,0,1358,1358,1358,1358,01-Apr-25,2000,PRY
MONTHLY_MAX_DEMSAT,CRCA,SA_DOMESTIC,0,0,3611,3607,3611,3607,01-Apr-25,2000,PRY
MONTHLY_MAX_DEMSAT,PRB_BRM,MS_DOMESTIC,0,0,124,124,124,124,01-Apr-25,49,EMG
MONTHLY_MAX_DEMSAT,AS CAST BILLETS,OE_DOMESTIC,0,0,13,13,13,13,01-Apr-25,50,PRY
MONTHLY_MAX_DEMSAT,ZM,MS_DOMESTIC,0,0,425,377,425,377,01-May-25,58,STR
MONTHLY_MAX_DEMSAT,NOSP,MS_DOMESTIC,0,0,435,435,435,435,01-May-25,58,PRY
MONTHLY_MAX_DEMSAT,PPGL,RE_DOMESTIC,0,0,45432,45432,45432,45432,01-May-25,58,STR
MONTHLY_MAX_DEMSAT,TMT-CF,OE_DOMESTIC,0,0,89,89,89,89,01-May-25,58,EMG
MONTHLY_MAX_DEMSAT,PRB_BLM,OE_DOMESTIC,0,0,130,130,130,130,01-May-25,58,PRY
MONTHLY_MAX_DEMSAT,PRB_BRM,RE_DOMESTIC,0,0,226,226,226,226,01-May-25,58,EMG
MONTHLY_MAX_DEMSAT,ZM,OE_DOMESTIC,0,0,1518,1518,1518,1518,01-Feb-25,8,STP
MONTHLY_MAX_DEMSAT,CRCA,OE_EXPORTS,635.99,635.989901,0,0,635.99,635.989901,01-Feb-25,2500,EMG
MONTHLY_MAX_DEMSAT,CRCA,OE_DOMESTIC,1050,0,0,0,1050,0,01-Feb-25,-1,EMG
MONTHLY_MAX_DEMSAT,CRCA,MS_DOMESTIC,0,0,1847,1847,1847,1847,01-Feb-25,11,PRY
MONTHLY_MAX_DEMSAT,NOFP,OE_DOMESTIC,16.88,16.879999,0,0,16.88,16.879999,01-Feb-25,2,EMG
MONTHLY_MAX_DEMSAT,PPGI,MS_DOMESTIC,90.98,55.98,0,0,90.98,55.98,01-Feb-25,2,STR
MONTHLY_MAX_DEMSAT,SLAB,OE_DOMESTIC,0,0,1096,753,1096,753,01-Feb-25,12,STP
MONTHLY_MAX_DEMSAT,TMBP,OE_DOMESTIC,10.07,10.07,0,0,10.07,10.07,01-Feb-25,4,FOC
MONTHLY_MAX_DEMSAT,HRCTL,OE_DOMESTIC,7384.45,7384.449984,0,0,7384.45,7384.449984,01-Feb-25,5,PRY
MONTHLY_MAX_DEMSAT,PRB_BLM,RE_DOMESTIC,1911.58,1911.58,0,0,1911.58,1911.58,01-Feb-25,4,FOC
MONTHLY_MAX_DEMSAT,PRB_BRM,OE_DOMESTIC,4569.19,4569.189993,0,0,4569.19,4569.189993,01-Feb-25,4,EMG
MONTHLY_MAX_DEMSAT,PRB_BRM,DE_DOMESTIC,0,0,8,8,8,8,01-Feb-25,11,FOC
MONTHLY_MAX_DEMSAT,PRB_BRM,OE_DOMESTIC,219.59,219.590001,0,0,219.59,219.590001,01-Feb-25,4,FOC
MONTHLY_MAX_DEMSAT,PRB_BRM,MS_DOMESTIC,76,0,0,0,76,0,01-Feb-25,-1,STR
MONTHLY_MAX_DEMSAT,WR - AL,OE_DOMESTIC,2099.52,2099.519977,0,0,2099.52,2099.519977,01-Feb-25,4,STP
MONTHLY_MAX_DEMSAT,AS CAST ROUNDS,OE_DOMESTIC,0,0,686,686,686,686,01-Feb-25,2000,STR
MONTHLY_MAX_DEMSAT,HR,RE_DOMESTIC,210,0,0,0,210,0,01-Mar-25,-1,PRY
MONTHLY_MAX_DEMSAT,HRPO,SA_DOMESTIC,0,0,898,898,898,898,01-Mar-25,36,STR
MONTHLY_MAX_DEMSAT,WR - L,RE_DOMESTIC,0,0,12607,12536,12607,12536,01-Mar-25,36,PRY
MONTHLY_MAX_DEMSAT,WR - L,MS_DOMESTIC,0,0,4121,4104,4121,4104,01-Mar-25,36,STR
MONTHLY_MAX_DEMSAT,PRB_BLM,SA_DOMESTIC,0,0,6696,6683,6696,6683,01-Mar-25,2000,STP
MONTHLY_MAX_DEMSAT,WR - AL,RE_DOMESTIC,0,0,666,653,666,653,01-Mar-25,36,STR
MONTHLY_MAX_DEMSAT,GL,OE_DOMESTIC,0,0,186,186,186,186,01-Apr-25,2000,STP
MONTHLY_MAX_DEMSAT,HR,MS_DOMESTIC,0,0,3039,2773,3039,2773,01-Apr-25,50,STP
MONTHLY_MAX_DEMSAT,HR,OE_DOMESTIC,0,0,226,226,226,226,01-Apr-25,2000,STP
MONTHLY_MAX_DEMSAT,SLAB,OE_DOMESTIC,0,0,907,765,907,765,01-Apr-25,50,EMG
MONTHLY_MAX_DEMSAT,HTWRC,SA_DOMESTIC,0,0,597,597,597,597,01-Apr-25,2000,STR
MONTHLY_MAX_DEMSAT,GA,SA_DOMESTIC,0,0,168,168,168,168,01-May-25,58,FOC
MONTHLY_MAX_DEMSAT,HR,RE_DOMESTIC,0,0,39465,39465,39465,39465,01-May-25,58,PRY
MONTHLY_MAX_DEMSAT,TMT,MS_DOMESTIC,0,0,23,23,23,23,01-May-25,58,PRY
MONTHLY_MAX_DEMSAT,HRGI,OE_DOMESTIC,0,0,228,228,228,228,01-May-25,58,EMG
MONTHLY_MAX_DEMSAT,HRGI,RE_DOMESTIC,0,0,3616,3616,3616,3616,01-May-25,58,STR
MONTHLY_MAX_DEMSAT,HRPO,SA_DOMESTIC,0,0,11865,11454,11865,11454,01-May-25,2000,STR
MONTHLY_MAX_DEMSAT,PRB_BRM,OE_DOMESTIC,0,0,754,754,754,754,01-May-25,58,EMG
MONTHLY_MAX_DEMSAT,AS CAST BILLETS,OE_DOMESTIC,0,0,2107,2107,2107,2107,01-May-25,58,STP
MONTHLY_MAX_DEMSAT,GL,RE_DOMESTIC,2237.13,1977.130001,0,0,2237.13,1977.130001,01-Feb-25,3,STR
MONTHLY_MAX_DEMSAT,TIN,MS_DOMESTIC,147,0,0,0,147,0,01-Feb-25,-1,PRY
MONTHLY_MAX_DEMSAT,TMT,RE_DOMESTIC,0,0,56231,56199,56231,56199,01-Feb-25,12,PRY
MONTHLY_MAX_DEMSAT,CRCA,OE_DOMESTIC,21.53,21.530001,0,0,21.53,21.530001,01-Feb-25,4,FOC
MONTHLY_MAX_DEMSAT,CRCA,RE_DOMESTIC,875.12,0,0,0,875.12,0,01-Feb-25,-1,FOC
MONTHLY_MAX_DEMSAT,CRCA,SA_DOMESTIC,140,0,0,0,140,0,01-Feb-25,-1,PRY
MONTHLY_MAX_DEMSAT,CRCA,OE_EXPORTS,13276.74,13276.74001,0,0,13276.74,13276.74001,01-Feb-25,2500,STP
MONTHLY_MAX_DEMSAT,CRCA,RE_DOMESTIC,2488.88,2488.880004,0,0,2488.88,2488.880004,01-Feb-25,4,STP
MONTHLY_MAX_DEMSAT,HRPO,RE_DOMESTIC,0,0,39,39,39,39,01-Feb-25,10,EMG
MONTHLY_MAX_DEMSAT,HRPO,OE_DOMESTIC,7021.47,6744.300008,0,0,7021.47,6744.300008,01-Feb-25,4,STR
MONTHLY_MAX_DEMSAT,TMBP,OE_DOMESTIC,95,95,0,0,95,95,01-Feb-25,4,PRY
MONTHLY_MAX_DEMSAT,HRCTL,RE_DOMESTIC,1405.9,0,0,0,1405.9,0,01-Feb-25,-1,STR
MONTHLY_MAX_DEMSAT,PRB_BLM,SA_DOMESTIC,0,0,40,40,40,40,01-Feb-25,2000,EMG
MONTHLY_MAX_DEMSAT,PRB_BLM,OE_DOMESTIC,0,0,242,242,242,242,01-Feb-25,11,STR
MONTHLY_MAX_DEMSAT,PRB_BRM,MS_DOMESTIC,0,0,90,90,90,90,01-Feb-25,11,STR
MONTHLY_MAX_DEMSAT,GL,MS_DOMESTIC,0,0,4226,4062,4226,4062,01-Mar-25,34,STR
MONTHLY_MAX_DEMSAT,NOFP,MS_DOMESTIC,0,0,140,140,140,140,01-Mar-25,33,PRY
MONTHLY_MAX_DEMSAT,NOSP,OE_DOMESTIC,300,300,0,0,300,300,01-Mar-25,21,PRY
MONTHLY_MAX_DEMSAT,PPGL,RE_DOMESTIC,0,0,50069,50069,50069,50069,01-Mar-25,33,STR
MONTHLY_MAX_DEMSAT,WR - L,RE_DOMESTIC,0,0,30,30,30,30,01-Apr-25,49,EMG
MONTHLY_MAX_DEMSAT,WR - L,OE_DOMESTIC,0,0,16797,16761,16797,16761,01-Apr-25,49,STP
MONTHLY_MAX_DEMSAT,PRB_BRM,OE_DOMESTIC,0,0,1426,1426,1426,1426,01-Apr-25,49,PRY
MONTHLY_MAX_DEMSAT,HTPRB_BLM,SA_DOMESTIC,0,0,261,261,261,261,01-Apr-25,2000,STP
MONTHLY_MAX_DEMSAT,GL,MS_DOMESTIC,0,0,7657,7639,7657,7639,01-May-25,58,STP
MONTHLY_MAX_DEMSAT,LPF,MS_DOMESTIC,0,0,381,381,381,381,01-May-25,58,STR
MONTHLY_MAX_DEMSAT,TIN,MS_DOMESTIC,0,0,2030,2030,2030,2030,01-May-25,2000,FOC
MONTHLY_MAX_DEMSAT,CRCA,MS_DOMESTIC,0,0,1413,1413,1413,1413,01-May-25,58,EMG
MONTHLY_MAX_DEMSAT,HRPO,OE_DOMESTIC,0,0,4,4,4,4,01-May-25,58,FOC
MONTHLY_MAX_DEMSAT,HRPO,SA_DOMESTIC,0,0,976,976,976,976,01-May-25,58,STR
MONTHLY_MAX_DEMSAT,HTWRC,SA_DOMESTIC,0,0,588,588,588,588,01-May-25,2000,STR
MONTHLY_MAX_DEMSAT,PRB_BLM,RE_DOMESTIC,0,0,1051,1051,1051,1051,01-May-25,58,FOC
MONTHLY_MAX_DEMSAT,HTPRB_BRM,SA_DOMESTIC,0,0,209,209,209,209,01-May-25,2000,STP
MONTHLY_MAX_DEMSAT,GI,OE_DOMESTIC,0,0,640,630,640,630,01-Feb-25,9,EMG
MONTHLY_MAX_DEMSAT,GI,OE_DOMESTIC,0,0,364,364,364,364,01-Feb-25,9,FOC
MONTHLY_MAX_DEMSAT,GL,RE_DOMESTIC,250,200,0,0,250,200,01-Feb-25,3,EMG
MONTHLY_MAX_DEMSAT,GL,RE_DOMESTIC,0,0,1381,1196,1381,1196,01-Feb-25,9,STP
MONTHLY_MAX_DEMSAT,HR,MS_DOMESTIC,0,0,2683,2683,2683,2683,01-Feb-25,12,STR
MONTHLY_MAX_DEMSAT,HR,RE_DOMESTIC,5033.79,0,0,0,5033.79,0,01-Feb-25,-1,STR
MONTHLY_MAX_DEMSAT,LPF,SA_DOMESTIC,0,0,64,64,64,64,01-Feb-25,2000,EMG
MONTHLY_MAX_DEMSAT,TMT,DE_DOMESTIC,0,0,460,460,460,460,01-Feb-25,12,STP
MONTHLY_MAX_DEMSAT,CRCA,SA_DOMESTIC,28.37,28.37,0,0,28.37,28.37,01-Feb-25,2500,FOC
MONTHLY_MAX_DEMSAT,CRCA,OE_EXPORTS,121.49,121.49,0,0,121.49,121.49,01-Feb-25,2500,PRY
MONTHLY_MAX_DEMSAT,HRGI,MS_DOMESTIC,150,0,0,0,150,0,01-Feb-25,-1,PRY
MONTHLY_MAX_DEMSAT,HRPO,RE_DOMESTIC,931.48,831.480003,0,0,931.48,831.480003,01-Feb-25,4,FOC
MONTHLY_MAX_DEMSAT,HRPO,SA_DOMESTIC,0,0,5653,5420.999897,5653,5420.999897,01-Feb-25,2000,STP
MONTHLY_MAX_DEMSAT,NOFP,OE_DOMESTIC,0,0,244,244,244,244,01-Feb-25,8,PRY
MONTHLY_MAX_DEMSAT,PPGI,OE_DOMESTIC,0,0,21,21,21,21,01-Feb-25,2000,STR
MONTHLY_MAX_DEMSAT,HTWRC,SA_DOMESTIC,0,0,7,7,7,7,01-Feb-25,2000,STR
MONTHLY_MAX_DEMSAT,PRB_BRM,SA_DOMESTIC,0,0,193,193,193,193,01-Feb-25,2000,FOC
MONTHLY_MAX_DEMSAT,WR - AL,MS_DOMESTIC,0,0,4,4,4,4,01-Feb-25,11,FOC
MONTHLY_MAX_DEMSAT,AS CAST BLOOMS,OE_EXPORTS,19677.85,19677.85002,0,0,19677.85,19677.85002,01-Feb-25,2500,STP
MONTHLY_MAX_DEMSAT,TIN,MS_DOMESTIC,1127.63,1127.629999,0,0,1127.63,1127.629999,01-Mar-25,2500,PRY
MONTHLY_MAX_DEMSAT,GBAL,OE_DOMESTIC,0,0,14,14,14,14,01-Mar-25,33,STR
MONTHLY_MAX_DEMSAT,HRGI,MS_DOMESTIC,0,0,32,14,32,14,01-Mar-25,34,STR
MONTHLY_MAX_DEMSAT,HRPO,SA_DOMESTIC,0,0,101,101,101,101,01-Mar-25,36,FOC
MONTHLY_MAX_DEMSAT,NOSP,OE_DOMESTIC,0,0,37,37,37,37,01-Mar-25,33,FOC
MONTHLY_MAX_DEMSAT,PPGL,OE_DOMESTIC,173,0,0,0,173,0,01-Mar-25,-1,STP
MONTHLY_MAX_DEMSAT,PRB_BLM,SA_DOMESTIC,0,0,5,5,5,5,01-Mar-25,36,PRY
MONTHLY_MAX_DEMSAT,AS CAST BLOOMS,OE_DOMESTIC,0,0,8,8,8,8,01-Mar-25,2000,EMG
MONTHLY_MAX_DEMSAT,GI,RE_DOMESTIC,0,0,3337,3337,3337,3337,01-Apr-25,47,FOC
MONTHLY_MAX_DEMSAT,LPF,SA_DOMESTIC,0,0,94,94,94,94,01-Apr-25,2000,EMG
MONTHLY_MAX_DEMSAT,TIN,MS_DOMESTIC,0,0,839,839,839,839,01-Apr-25,2000,STR
MONTHLY_MAX_DEMSAT,CRFH,MS_DOMESTIC,150,0,0,0,150,0,01-Apr-25,-1,STR
MONTHLY_MAX_DEMSAT,HRPO,RE_DOMESTIC,0,0,2336,2328,2336,2328,01-Apr-25,48,FOC
MONTHLY_MAX_DEMSAT,HRPO,MS_DOMESTIC,18,0,0,0,18,0,01-Apr-25,-1,PRY
MONTHLY_MAX_DEMSAT,HRCTL,MS_DOMESTIC,0,0,447,447,447,447,01-Apr-25,50,FOC
MONTHLY_MAX_DEMSAT,HR,RE_DOMESTIC,0,0,8840,8840,8840,8840,01-May-25,58,EMG
MONTHLY_MAX_DEMSAT,CRFH,OE_DOMESTIC,0,0,40,40,40,40,01-May-25,58,EMG
MONTHLY_MAX_DEMSAT,NOSP,MS_DOMESTIC,0,0,2557,2526,2557,2526,01-May-25,58,STR
MONTHLY_MAX_DEMSAT,TMBP,MS_DOMESTIC,0,0,31,26,31,26,01-May-25,58,EMG
MONTHLY_MAX_DEMSAT,PRB_BRM,SA_DOMESTIC,0,0,45,45,45,45,01-May-25,2000,EMG
MONTHLY_MAX_DEMSAT,GA,SA_DOMESTIC,203.1,203.1,0,0,203.1,203.1,01-Feb-25,2,FOC
MONTHLY_MAX_DEMSAT,GI,OE_DOMESTIC,14301.21,0,0,0,14301.21,0,01-Feb-25,-1,STP
MONTHLY_MAX_DEMSAT,HR,RE_DOMESTIC,9298.85,0,0,0,9298.85,0,01-Feb-25,-1,PRY
MONTHLY_MAX_DEMSAT,ZM,OE_DOMESTIC,0,0,130,123,130,123,01-Feb-25,8,PRY
MONTHLY_MAX_DEMSAT,TIN,OE_DOMESTIC,0,0,1531,1531,1531,1531,01-Feb-25,2000,STP
MONTHLY_MAX_DEMSAT,GBAL,OE_DOMESTIC,0,0,25,25,25,25,01-Feb-25,8,FOC
MONTHLY_MAX_DEMSAT,GBAL,RE_EXPORTS,120.21,120.21,0,0,120.21,120.21,01-Feb-25,2500,PRY
MONTHLY_MAX_DEMSAT,HRPO,SA_DOMESTIC,82.07,82.069999,0,0,82.07,82.069999,01-Feb-25,4,FOC
MONTHLY_MAX_DEMSAT,NOFP,OE_DOMESTIC,0,0,381,360,381,360,01-Feb-25,8,STP
MONTHLY_MAX_DEMSAT,PRB_BLM,MS_DOMESTIC,211.84,211.84,0,0,211.84,211.84,01-Feb-25,4,STR
MONTHLY_MAX_DEMSAT,WR - AL,OE_DOMESTIC,151.97,151.970001,0,0,151.97,151.970001,01-Feb-25,4,PRY
MONTHLY_MAX_DEMSAT,WR - AL,MS_DOMESTIC,2253.92,2253.919998,0,0,2253.92,2253.919998,01-Feb-25,4,STR
MONTHLY_MAX_DEMSAT,HR,RE_DOMESTIC,130,0,0,0,130,0,01-Mar-25,-1,EMG
MONTHLY_MAX_DEMSAT,TMT,OE_DOMESTIC,0,0,18743,18743,18743,18743,01-Mar-25,37,STR
MONTHLY_MAX_DEMSAT,CRCA,SA_DOMESTIC,317,317,0,0,317,317,01-Mar-25,2500,EMG
MONTHLY_MAX_DEMSAT,HRGI,RE_DOMESTIC,0,0,14,14,14,14,01-Mar-25,34,STP
MONTHLY_MAX_DEMSAT,HRPO,RE_DOMESTIC,0,0,3305,3280,3305,3280,01-Mar-25,35,STP
